StateAb,Ticket,TicketNo,Surname,GivenName,Party,Preference
"SA"," A","3","TITLEY","Rachel","National Party",23
"SA"," A","1","GREEN","Ribnga","",60
"SA"," A","2","GREEN","Ribnga","",35
"SA"," A","3","GREEN","Ribnga","",24
"SA"," A","1","NGOR","Zita Adut","",61
"SA"," A","2","NGOR","Zita Adut","",36
"SA"," A","3","NGOR","Zita Adut","",25
"SA"," A","1","LAWLESS","Kim","DLP Democratic Labour",62
"SA"," A","2","LAWLESS","Kim","DLP Democratic Labour",37
"SA"," A","3","LAWLESS","Kim","DLP Democratic Labour",26
"SA"," A","1","LINSELL","Tanya","DLP Democratic Labour",63
"SA"," A","2","LINSELL","Tanya","DLP Democratic Labour",38
"SA"," A","3","LINSELL","Tanya","DLP Democratic Labour",27
"SA"," A","1","FLINT","Jeff","Rise Up Australia Party",64
"SA"," A","2","FLINT","Jeff","Rise Up Australia Party",39
"SA"," A","3","FLINT","Jeff","Rise Up Australia Party",28
"SA"," A","1","HALES","Paul","Rise Up Australia Party",65
"SA"," A","2","HALES","Paul","Rise Up Australia Party",40
"SA"," A","3","HALES","Paul","Rise Up Australia Party",29
"SA"," A","1","MIEGLICH","Dianah","",66
"SA"," A","2","MIEGLICH","Dianah","",41
"SA"," A","3","MIEGLICH","Dianah","",30
"SA"," A","1","ROHDE","John","",67
"SA"," A","2","ROHDE","John","",42
"SA"," A","3","ROHDE","John","",31
"SA"," A","1","DAVIES","Steven","Country Alliance",68
"SA"," A","2","DAVIES","Steven","Country Alliance",43
"SA"," A","3","DAVIES","Steven","Country Alliance",32
"SA"," A","1","MICHELMORE","John","Country Alliance",69
"SA"," A","2","MICHELMORE","John","Country Alliance",44
"SA"," A","3","MICHELMORE","John","Country Alliance",33
"SA"," A","1","MILKA","Deb","Sex Party",70
"SA"," A","2","MILKA","Deb","Sex Party",45
"SA"," A","3","MILKA","Deb","Sex Party",34
"SA"," A","1","VIRGO","Jason","Sex Party",71
"SA"," A","2","VIRGO","Jason","Sex Party",46
"SA"," A","3","VIRGO","Jason","Sex Party",35
"SA"," A","1","CRAGO","Tanya","Australian Independents",72
"SA"," A","2","CRAGO","Tanya","Australian Independents",47
"SA"," A","3","CRAGO","Tanya","Australian Independents",36
"SA"," A","1","MAXWELL-JONES","Graeme","Australian Independents",73
"SA"," A","2","MAXWELL-JONES","Graeme","Australian Independents",48
"SA"," A","3","MAXWELL-JONES","Graeme","Australian Independents",37
"SA"," A","1","HANSON-YOUNG","Sarah","Australian Greens",3
"SA"," A","2","HANSON-YOUNG","Sarah","Australian Greens",49
"SA"," A","3","HANSON-YOUNG","Sarah","Australian Greens",38
"SA"," A","1","MORTIER","Nikki","Australian Greens",4
"SA"," A","2","MORTIER","Nikki","Australian Greens",50
"SA"," A","3","MORTIER","Nikki","Australian Greens",39
"SA"," A","1","CAREY","Matthew","Australian Greens",5
"SA"," A","2","CAREY","Matthew","Australian Greens",51
"SA"," A","3","CAREY","Matthew","Australian Greens",40
"SA"," A","1","THOMAS","Colin","Animal Justice Party",6
"SA"," A","2","THOMAS","Colin","Animal Justice Party",52
"SA"," A","3","THOMAS","Colin","Animal Justice Party",41
"SA"," A","1","SUTTON","Sally","Animal Justice Party",7
"SA"," A","2","SUTTON","Sally","Animal Justice Party",53
"SA"," A","3","SUTTON","Sally","Animal Justice Party",42
"SA"," A","1","ASHBY","Leon","No Carbon Tax Climate Sceptics",8
"SA"," A","2","ASHBY","Leon","No Carbon Tax Climate Sceptics",54
"SA"," A","3","ASHBY","Leon","No Carbon Tax Climate Sceptics",43
"SA"," A","1","SMITH","David","No Carbon Tax Climate Sceptics",9
"SA"," A","2","SMITH","David","No Carbon Tax Climate Sceptics",55
"SA"," A","3","SMITH","David","No Carbon Tax Climate Sceptics",44
"SA"," A","1","THORPE","Ray","Help End Marijuana Prohibition (HEMP) Party",10
"SA"," A","2","THORPE","Ray","Help End Marijuana Prohibition (HEMP) Party",56
"SA"," A","3","THORPE","Ray","Help End Marijuana Prohibition (HEMP) Party",45
"SA"," A","1","CALVERT","Chris","Help End Marijuana Prohibition (HEMP) Party",11
"SA"," A","2","CALVERT","Chris","Help End Marijuana Prohibition (HEMP) Party",57
"SA"," A","3","CALVERT","Chris","Help End Marijuana Prohibition (HEMP) Party",46
"SA"," A","1","ADAMS","Damon","Drug Law Reform",12
"SA"," A","2","ADAMS","Damon","Drug Law Reform",58
"SA"," A","3","ADAMS","Damon","Drug Law Reform",47
"SA"," A","1","JIGGENS","John","Drug Law Reform",13
"SA"," A","2","JIGGENS","John","Drug Law Reform",59
"SA"," A","3","JIGGENS","John","Drug Law Reform",48
"SA"," A","1","FITZPATRICK","Peter","One Nation",14
"SA"," A","2","FITZPATRICK","Peter","One Nation",60
"SA"," A","3","FITZPATRICK","Peter","One Nation",49
"SA"," A","1","DUNBAR","Kym","One Nation",15
"SA"," A","2","DUNBAR","Kym","One Nation",61
"SA"," A","3","DUNBAR","Kym","One Nation",50
"SA"," A","1","OATES","Greg","Stable Population Party",16
"SA"," A","2","OATES","Greg","Stable Population Party",62
"SA"," A","3","OATES","Greg","Stable Population Party",51
"SA"," A","1","WEARNE","Madeleine","Stable Population Party",17
"SA"," A","2","WEARNE","Madeleine","Stable Population Party",63
"SA"," A","3","WEARNE","Madeleine","Stable Population Party",52
"SA"," A","1","GRACE","Trevor","Australian Christians",18
"SA"," A","2","GRACE","Trevor","Australian Christians",64
"SA"," A","3","GRACE","Trevor","Australian Christians",53
"SA"," A","1","ENGELA","Theophilus","Australian Christians",19
"SA"," A","2","ENGELA","Theophilus","Australian Christians",65
"SA"," A","3","ENGELA","Theophilus","Australian Christians",54
"SA"," A","1","MARKS","Jess","Shooters and Fishers",20
"SA"," A","2","MARKS","Jess","Shooters and Fishers",66
"SA"," A","3","MARKS","Jess","Shooters and Fishers",55
"SA"," A","1","HAHN","John","Shooters and Fishers",21
"SA"," A","2","HAHN","John","Shooters and Fishers",67
"SA"," A","3","HAHN","John","Shooters and Fishers",56
"SA"," A","1","O'ROURKE","Glenn","Katter's Australian Party",22
"SA"," A","2","O'ROURKE","Glenn","Katter's Australian Party",68
"SA"," A","3","O'ROURKE","Glenn","Katter's Australian Party",57
"SA"," A","1","O'ROURKE","Leah","Katter's Australian Party",23
"SA"," A","2","O'ROURKE","Leah","Katter's Australian Party",69
"SA"," A","3","O'ROURKE","Leah","Katter's Australian Party",58
"SA"," A","1","LOCK","Tyrone","Smokers Rights",24
"SA"," A","2","LOCK","Tyrone","Smokers Rights",70
"SA"," A","3","LOCK","Tyrone","Smokers Rights",59
"SA"," A","1","FROST","Adam","Smokers Rights",25
"SA"," A","2","FROST","Adam","Smokers Rights",71
"SA"," A","3","FROST","Adam","Smokers Rights",60
"SA"," A","1","BROMSON","Maxwell Wayne","Voluntary Euthanasia Party",26
"SA"," A","2","BROMSON","Maxwell Wayne","Voluntary Euthanasia Party",72
"SA"," A","3","BROMSON","Maxwell Wayne","Voluntary Euthanasia Party",61
"SA"," A","1","BOEREMA","Michael D D","Voluntary Euthanasia Party",27
"SA"," A","2","BOEREMA","Michael D D","Voluntary Euthanasia Party",73
"SA"," A","3","BOEREMA","Michael D D","Voluntary Euthanasia Party",62
"SA"," A","1","WONG","Penny","Australian Labor Party",28
"SA"," A","2","WONG","Penny","Australian Labor Party",3
"SA"," A","3","WONG","Penny","Australian Labor Party",63
"SA"," A","1","FARRELL","Don","Australian Labor Party",29
"SA"," A","2","FARRELL","Don","Australian Labor Party",4
"SA"," A","3","FARRELL","Don","Australian Labor Party",64
"SA"," A","1","PISONI","Simon","Australian Labor Party",30
"SA"," A","2","PISONI","Simon","Australian Labor Party",5
"SA"," A","3","PISONI","Simon","Australian Labor Party",65
"SA"," A","1","NOBLE","Michael","Building Australia Party",31
"SA"," A","2","NOBLE","Michael","Building Australia Party",6
"SA"," A","3","NOBLE","Michael","Building Australia Party",66
"SA"," A","1","ADAMS","Bill","Building Australia Party",32
"SA"," A","2","ADAMS","Bill","Building Australia Party",7
"SA"," A","3","ADAMS","Bill","Building Australia Party",67
"SA"," A","1","GREEN","Nathan","Australian Motoring Enthusiast Party",33
"SA"," A","2","GREEN","Nathan","Australian Motoring Enthusiast Party",8
"SA"," A","3","GREEN","Nathan","Australian Motoring Enthusiast Party",68
"SA"," A","1","STEWART","Robert Gordon","Australian Motoring Enthusiast Party",34
"SA"," A","2","STEWART","Robert Gordon","Australian Motoring Enthusiast Party",9
"SA"," A","3","STEWART","Robert Gordon","Australian Motoring Enthusiast Party",69
"SA"," A","1","HAYDON","Darren","Australian Fishing and Lifestyle Party",35
"SA"," A","2","HAYDON","Darren","Australian Fishing and Lifestyle Party",10
"SA"," A","3","HAYDON","Darren","Australian Fishing and Lifestyle Party",70
"SA"," A","1","MILES","Chris","Australian Fishing and Lifestyle Party",36
"SA"," A","2","MILES","Chris","Australian Fishing and Lifestyle Party",11
"SA"," A","3","MILES","Chris","Australian Fishing and Lifestyle Party",71
"SA"," A","1","BURGESS","Steven David","Stop The Greens",37
"SA"," A","2","BURGESS","Steven David","Stop The Greens",12
"SA"," A","3","BURGESS","Steven David","Stop The Greens",72
"SA"," A","1","BENNETT","Gordon","Stop The Greens",38
"SA"," A","2","BENNETT","Gordon","Stop The Greens",13
"SA"," A","3","BENNETT","Gordon","Stop The Greens",73
"SA"," A","1","BERNARDI","Cory","Liberal",39
"SA"," A","2","BERNARDI","Cory","Liberal",14
"SA"," A","3","BERNARDI","Cory","Liberal",3
"SA"," A","1","BIRMINGHAM","Simon","Liberal",40
"SA"," A","2","BIRMINGHAM","Simon","Liberal",15
"SA"," A","3","BIRMINGHAM","Simon","Liberal",4
"SA"," A","1","WEBB","Cathie","Liberal",41
"SA"," A","2","WEBB","Cathie","Liberal",16
"SA"," A","3","WEBB","Cathie","Liberal",5
"SA"," A","1","BURGESS","Gary","Liberal",42
"SA"," A","2","BURGESS","Gary","Liberal",17
"SA"," A","3","BURGESS","Gary","Liberal",6
"SA"," A","1","COCHRANE","Christopher Mark","Independent",43
"SA"," A","2","COCHRANE","Christopher Mark","Independent",18
"SA"," A","3","COCHRANE","Christopher Mark","Independent",7
"SA"," A","1","WEAVER","Robert","Independent",44
"SA"," A","2","WEAVER","Robert","Independent",19
"SA"," A","3","WEAVER","Robert","Independent",8
"SA"," B","1","COGAN","James","Socialist Equality Party",63
"SA"," B","1","BYRNE","Peter","Socialist Equality Party",64
"SA"," B","1","DAY","Bob","Family First",1
"SA"," B","1","POTTER","Judi","Family First",2
"SA"," B","1","CASEY","Dan","Family First",3
"SA"," B","1","WALKER","Jeanie","Australian Democrats",24
"SA"," B","1","CASTRIQUE","Andrew","Australian Democrats",25
"SA"," B","1","CLARKE","Moira","Secular Party of Australia",67
"SA"," B","1","MACTIER","Catherine","Secular Party of Australia",68
"SA"," B","1","GAMEAU","Michael","Liberal Democrats",46
"SA"," B","1","NOACK","Michael Daniel","Liberal Democrats",47
"SA"," B","1","McDONALD","James William Walter Fenwick","Palmer United Party",30
"SA"," B","1","COLLIS","Peter Gary","Palmer United Party",31
"SA"," B","1","XENOPHON","Nick","Nick Xenophon Group",57
"SA"," B","1","GRIFF","Stirling","Nick Xenophon Group",58
"SA"," B","1","STACEY","James","National Party",52
"SA"," B","1","TITLEY","Rachel","National Party",53
"SA"," B","1","GREEN","Ribnga","",36
"SA"," B","1","NGOR","Zita Adut","",37
"SA"," B","1","LAWLESS","Kim","DLP Democratic Labour",32
"SA"," B","1","LINSELL","Tanya","DLP Democratic Labour",33
"SA"," B","1","FLINT","Jeff","Rise Up Australia Party",18
"SA"," B","1","HALES","Paul","Rise Up Australia Party",19
"SA"," B","1","MIEGLICH","Dianah","",38
"SA"," B","1","ROHDE","John","",39
"SA"," B","1","DAVIES","Steven","Country Alliance",34
"SA"," B","1","MICHELMORE","John","Country Alliance",35
"SA"," B","1","MILKA","Deb","Sex Party",72
"SA"," B","1","VIRGO","Jason","Sex Party",73
"SA"," B","1","CRAGO","Tanya","Australian Independents",26
"SA"," B","1","MAXWELL-JONES","Graeme","Australian Independents",27
"SA"," B","1","HANSON-YOUNG","Sarah","Australian Greens",69
"SA"," B","1","MORTIER","Nikki","Australian Greens",70
"SA"," B","1","CAREY","Matthew","Australian Greens",71
"SA"," B","1","THOMAS","Colin","Animal Justice Party",22
"SA"," B","1","SUTTON","Sally","Animal Justice Party",23
"SA"," B","1","ASHBY","Leon","No Carbon Tax Climate Sceptics",4
"SA"," B","1","SMITH","David","No Carbon Tax Climate Sceptics",5
"SA"," B","1","THORPE","Ray","Help End Marijuana Prohibition (HEMP) Party",42
"SA"," B","1","CALVERT","Chris","Help End Marijuana Prohibition (HEMP) Party",43
"SA"," B","1","ADAMS","Damon","Drug Law Reform",61
"SA"," B","1","JIGGENS","John","Drug Law Reform",62
"SA"," B","1","FITZPATRICK","Peter","One Nation",16
"SA"," B","1","DUNBAR","Kym","One Nation",17
"SA"," B","1","OATES","Greg","Stable Population Party",12
"SA"," B","1","WEARNE","Madeleine","Stable Population Party",13
"SA"," B","1","GRACE","Trevor","Australian Christians",8
"SA"," B","1","ENGELA","Theophilus","Australian Christians",9
"SA"," B","1","MARKS","Jess","Shooters and Fishers",10
"SA"," B","1","HAHN","John","Shooters and Fishers",11
"SA"," B","1","O'ROURKE","Glenn","Katter's Australian Party",28
"SA"," B","1","O'ROURKE","Leah","Katter's Australian Party",29
"SA"," B","1","LOCK","Tyrone","Smokers Rights",44
"SA"," B","1","FROST","Adam","Smokers Rights",45
"SA"," B","1","BROMSON","Maxwell Wayne","Voluntary Euthanasia Party",59
"SA"," B","1","BOEREMA","Michael D D","Voluntary Euthanasia Party",60
"SA"," B","1","WONG","Penny","Australian Labor Party",54
"SA"," B","1","FARRELL","Don","Australian Labor Party",55
"SA"," B","1","PISONI","Simon","Australian Labor Party",56
"SA"," B","1","NOBLE","Michael","Building Australia Party",14
"SA"," B","1","ADAMS","Bill","Building Australia Party",15
"SA"," B","1","GREEN","Nathan","Australian Motoring Enthusiast Party",6
"SA"," B","1","STEWART","Robert Gordon","Australian Motoring Enthusiast Party",7
"SA"," B","1","HAYDON","Darren","Australian Fishing and Lifestyle Party",20
"SA"," B","1","MILES","Chris","Australian Fishing and Lifestyle Party",21
"SA"," B","1","BURGESS","Steven David","Stop The Greens",40
"SA"," B","1","BENNETT","Gordon","Stop The Greens",41
"SA"," B","1","BERNARDI","Cory","Liberal",48
"SA"," B","1","BIRMINGHAM","Simon","Liberal",49
"SA"," B","1","WEBB","Cathie","Liberal",50
"SA"," B","1","BURGESS","Gary","Liberal",51
"SA"," B","1","COCHRANE","Christopher Mark","Independent",65
"SA"," B","1","WEAVER","Robert","Independent",66
"SA"," C","1","COGAN","James","Socialist Equality Party",40
"SA"," C","1","BYRNE","Peter","Socialist Equality Party",41
"SA"," C","1","DAY","Bob","Family First",63
"SA"," C","1","POTTER","Judi","Family First",64
"SA"," C","1","CASEY","Dan","Family First",65
"SA"," C","1","WALKER","Jeanie","Australian Democrats",1
"SA"," C","1","CASTRIQUE","Andrew","Australian Democrats",2
"SA"," C","1","CLARKE","Moira","Secular Party of Australia",21
"SA"," C","1","MACTIER","Catherine","Secular Party of Australia",22
"SA"," C","1","GAMEAU","Michael","Liberal Democrats",61
"SA"," C","1","NOACK","Michael Daniel","Liberal Democrats",62
"SA"," C","1","McDONALD","James William Walter Fenwick","Palmer United Party",51
"SA"," C","1","COLLIS","Peter Gary","Palmer United Party",52
"SA"," C","1","XENOPHON","Nick","Nick Xenophon Group",30
"SA"," C","1","GRIFF","Stirling","Nick Xenophon Group",44
"SA"," C","1","STACEY","James","National Party",49
"SA"," C","1","TITLEY","Rachel","National Party",50
"SA"," C","1","GREEN","Ribnga","",7
"SA"," C","1","NGOR","Zita Adut","",8
"SA"," C","1","LAWLESS","Kim","DLP Democratic Labour",47
"SA"," C","1","LINSELL","Tanya","DLP Democratic Labour",48
"SA"," C","1","FLINT","Jeff","Rise Up Australia Party",55
"SA"," C","1","HALES","Paul","Rise Up Australia Party",56
"SA"," C","1","MIEGLICH","Dianah","",17
"SA"," C","1","ROHDE","John","",18
"SA"," C","1","DAVIES","Steven","Country Alliance",38
"SA"," C","1","MICHELMORE","John","Country Alliance",39
"SA"," C","1","MILKA","Deb","Sex Party",13
"SA"," C","1","VIRGO","Jason","Sex Party",14
"SA"," C","1","CRAGO","Tanya","Australian Independents",26
"SA"," C","1","MAXWELL-JONES","Graeme","Australian Independents",27
"SA"," C","1","HANSON-YOUNG","Sarah","Australian Greens",23
"SA"," C","1","MORTIER","Nikki","Australian Greens",24
"SA"," C","1","CAREY","Matthew","Australian Greens",25
"SA"," C","1","THOMAS","Colin","Animal Justice Party",3
"SA"," C","1","SUTTON","Sally","Animal Justice Party",4
"SA"," C","1","ASHBY","Leon","No Carbon Tax Climate Sceptics",59
"SA"," C","1","SMITH","David","No Carbon Tax Climate Sceptics",60
"SA"," C","1","THORPE","Ray","Help End Marijuana Prohibition (HEMP) Party",9
"SA"," C","1","CALVERT","Chris","Help End Marijuana Prohibition (HEMP) Party",10
"SA"," C","1","ADAMS","Damon","Drug Law Reform",15
"SA"," C","1","JIGGENS","John","Drug Law Reform",16
"SA"," C","1","FITZPATRICK","Peter","One Nation",66
"SA"," C","1","DUNBAR","Kym","One Nation",67
"SA"," C","1","OATES","Greg","Stable Population Party",5
"SA"," C","1","WEARNE","Madeleine","Stable Population Party",6
"SA"," C","1","GRACE","Trevor","Australian Christians",69
"SA"," C","1","ENGELA","Theophilus","Australian Christians",68
"SA"," C","1","MARKS","Jess","Shooters and Fishers",70
"SA"," C","1","HAHN","John","Shooters and Fishers",71
"SA"," C","1","O'ROURKE","Glenn","Katter's Australian Party",28
"SA"," C","1","O'ROURKE","Leah","Katter's Australian Party",29
"SA"," C","1","LOCK","Tyrone","Smokers Rights",72
"SA"," C","1","FROST","Adam","Smokers Rights",73
"SA"," C","1","BROMSON","Maxwell Wayne","Voluntary Euthanasia Party",11
"SA"," C","1","BOEREMA","Michael D D","Voluntary Euthanasia Party",12
"SA"," C","1","WONG","Penny","Australian Labor Party",31
"SA"," C","1","FARRELL","Don","Australian Labor Party",33
"SA"," C","1","PISONI","Simon","Australian Labor Party",35
"SA"," C","1","NOBLE","Michael","Building Australia Party",42
"SA"," C","1","ADAMS","Bill","Building Australia Party",43
"SA"," C","1","GREEN","Nathan","Australian Motoring Enthusiast Party",45
"SA"," C","1","STEWART","Robert Gordon","Australian Motoring Enthusiast Party",46
"SA"," C","1","HAYDON","Darren","Australian Fishing and Lifestyle Party",53
"SA"," C","1","MILES","Chris","Australian Fishing and Lifestyle Party",54
"SA"," C","1","BURGESS","Steven David","Stop The Greens",57
"SA"," C","1","BENNETT","Gordon","Stop The Greens",58
"SA"," C","1","BERNARDI","Cory","Liberal",37
"SA"," C","1","BIRMINGHAM","Simon","Liberal",36
"SA"," C","1","WEBB","Cathie","Liberal",34
"SA"," C","1","BURGESS","Gary","Liberal",32
"SA"," C","1","COCHRANE","Christopher Mark","Independent",19
"SA"," C","1","WEAVER","Robert","Independent",20
"SA"," D","1","COGAN","James","Socialist Equality Party",31
"SA"," D","1","BYRNE","Peter","Socialist Equality Party",32
"SA"," D","1","DAY","Bob","Family First",71
"SA"," D","1","POTTER","Judi","Family First",70
"SA"," D","1","CASEY","Dan","Family First",69
"SA"," D","1","WALKER","Jeanie","Australian Democrats",3
"SA"," D","1","CASTRIQUE","Andrew","Australian Democrats",4
"SA"," D","1","CLARKE","Moira","Secular Party of Australia",1
"SA"," D","1","MACTIER","Catherine","Secular Party of Australia",2
"SA"," D","1","GAMEAU","Michael","Liberal Democrats",16
"SA"," D","1","NOACK","Michael Daniel","Liberal Democrats",17
"SA"," D","1","McDONALD","James William Walter Fenwick","Palmer United Party",45
"SA"," D","1","COLLIS","Peter Gary","Palmer United Party",44
"SA"," D","1","XENOPHON","Nick","Nick Xenophon Group",11
"SA"," D","1","GRIFF","Stirling","Nick Xenophon Group",12
"SA"," D","1","STACEY","James","National Party",35
"SA"," D","1","TITLEY","Rachel","National Party",36
"SA"," D","1","GREEN","Ribnga","",5
"SA"," D","1","NGOR","Zita Adut","",6
"SA"," D","1","LAWLESS","Kim","DLP Democratic Labour",68
"SA"," D","1","LINSELL","Tanya","DLP Democratic Labour",67
"SA"," D","1","FLINT","Jeff","Rise Up Australia Party",66
"SA"," D","1","HALES","Paul","Rise Up Australia Party",65
"SA"," D","1","MIEGLICH","Dianah","",24
"SA"," D","1","ROHDE","John","",25
"SA"," D","1","DAVIES","Steven","Country Alliance",50
"SA"," D","1","MICHELMORE","John","Country Alliance",51
"SA"," D","1","MILKA","Deb","Sex Party",9
"SA"," D","1","VIRGO","Jason","Sex Party",10
"SA"," D","1","CRAGO","Tanya","Australian Independents",29
"SA"," D","1","MAXWELL-JONES","Graeme","Australian Independents",30
"SA"," D","1","HANSON-YOUNG","Sarah","Australian Greens",13
"SA"," D","1","MORTIER","Nikki","Australian Greens",14
"SA"," D","1","CAREY","Matthew","Australian Greens",15
"SA"," D","1","THOMAS","Colin","Animal Justice Party",22
"SA"," D","1","SUTTON","Sally","Animal Justice Party",23
"SA"," D","1","ASHBY","Leon","No Carbon Tax Climate Sceptics",63
"SA"," D","1","SMITH","David","No Carbon Tax Climate Sceptics",62
"SA"," D","1","THORPE","Ray","Help End Marijuana Prohibition (HEMP) Party",20
"SA"," D","1","CALVERT","Chris","Help End Marijuana Prohibition (HEMP) Party",21
"SA"," D","1","ADAMS","Damon","Drug Law Reform",18
"SA"," D","1","JIGGENS","John","Drug Law Reform",19
"SA"," D","1","FITZPATRICK","Peter","One Nation",60
"SA"," D","1","DUNBAR","Kym","One Nation",61
"SA"," D","1","OATES","Greg","Stable Population Party",33
"SA"," D","1","WEARNE","Madeleine","Stable Population Party",34
"SA"," D","1","GRACE","Trevor","Australian Christians",72
"SA"," D","1","ENGELA","Theophilus","Australian Christians",73
"SA"," D","1","MARKS","Jess","Shooters and Fishers",59
"SA"," D","1","HAHN","John","Shooters and Fishers",58
"SA"," D","1","O'ROURKE","Glenn","Katter's Australian Party",49
"SA"," D","1","O'ROURKE","Leah","Katter's Australian Party",48
"SA"," D","1","LOCK","Tyrone","Smokers Rights",56
"SA"," D","1","FROST","Adam","Smokers Rights",57
"SA"," D","1","BROMSON","Maxwell Wayne","Voluntary Euthanasia Party",7
"SA"," D","1","BOEREMA","Michael D D","Voluntary Euthanasia Party",8
"SA"," D","1","WONG","Penny","Australian Labor Party",26
"SA"," D","1","FARRELL","Don","Australian Labor Party",27
"SA"," D","1","PISONI","Simon","Australian Labor Party",28
"SA"," D","1","NOBLE","Michael","Building Australia Party",41
"SA"," D","1","ADAMS","Bill","Building Australia Party",42
"SA"," D","1","GREEN","Nathan","Australian Motoring Enthusiast Party",54
"SA"," D","1","STEWART","Robert Gordon","Australian Motoring Enthusiast Party",55
"SA"," D","1","HAYDON","Darren","Australian Fishing and Lifestyle Party",52
"SA"," D","1","MILES","Chris","Australian Fishing and Lifestyle Party",53
"SA"," D","1","BURGESS","Steven David","Stop The Greens",47
"SA"," D","1","BENNETT","Gordon","Stop The Greens",46
"SA"," D","1","BERNARDI","Cory","Liberal",40
"SA"," D","1","BIRMINGHAM","Simon","Liberal",39
"SA"," D","1","WEBB","Cathie","Liberal",38
"SA"," D","1","BURGESS","Gary","Liberal",37
"SA"," D","1","COCHRANE","Christopher Mark","Independent",43
"SA"," D","1","WEAVER","Robert","Independent",64
"SA"," E","1","COGAN","James","Socialist Equality Party",69
"SA"," E","1","BYRNE","Peter","Socialist Equality Party",70
"SA"," E","1","DAY","Bob","Family First",25
"SA"," E","1","POTTER","Judi","Family First",26
"SA"," E","1","CASEY","Dan","Family First",71
"SA"," E","1","WALKER","Jeanie","Australian Democrats",35
"SA"," E","1","CASTRIQUE","Andrew","Australian Democrats",36
"SA"," E","1","CLARKE","Moira","Secular Party of Australia",19
"SA"," E","1","MACTIER","Catherine","Secular Party of Australia",20
"SA"," E","1","GAMEAU","Michael","Liberal Democrats",1
"SA"," E","1","NOACK","Michael Daniel","Liberal Democrats",2
"SA"," E","1","McDONALD","James William Walter Fenwick","Palmer United Party",29
"SA"," E","1","COLLIS","Peter Gary","Palmer United Party",30
"SA"," E","1","XENOPHON","Nick","Nick Xenophon Group",61
"SA"," E","1","GRIFF","Stirling","Nick Xenophon Group",62
"SA"," E","1","STACEY","James","National Party",41
"SA"," E","1","TITLEY","Rachel","National Party",42
"SA"," E","1","GREEN","Ribnga","",15
"SA"," E","1","NGOR","Zita Adut","",16
"SA"," E","1","LAWLESS","Kim","DLP Democratic Labour",27
"SA"," E","1","LINSELL","Tanya","DLP Democratic Labour",28
"SA"," E","1","FLINT","Jeff","Rise Up Australia Party",43
